"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.442089418E1,-7.062894851E-2,3.204638958E0,9.700108528E0,1.021600728E1
5.443114618E1,-4.345476031E-1,2.978386879E0,9.573215485E0,1.003524164E1
5.444093618E1,-1.747767180E-1,3.430891037E0,9.793481827E0,1.037852815E1
5.445110618E1,-1.017535701E-1,2.975992680E0,9.239224434E0,9.707221763E0
5.446089218E1,-2.837128937E-1,3.229778051E0,9.568427086E0,1.010280932E1
5.447085918E1,-2.501940727E-1,2.950853586E0,9.518148422E0,9.968213649E0
5.448215218E1,-4.309562966E-2,3.123236179E0,9.382876396E0,9.889126904E0
5.449107018E1,-3.220201433E-1,3.125630379E0,9.255983353E0,9.774788492E0
5.450103418E1,-1.747767180E-1,2.960430384E0,9.605537415E0,1.005291221E1
5.451103218E1,-7.302315533E-2,3.174711466E0,9.367314339E0,9.890940460E0
5.452099018E1,-3.459621370E-1,3.100491285E0,9.465476036E0,9.966341987E0
5.453124118E1,-2.190694511E-1,3.039438963E0,9.445125580E0,9.924544214E0
5.454155818E1,-1.687912196E-1,3.214215755E0,9.424775124E0,9.959219825E0
5.455086418E1,3.711012751E-2,3.005920172E0,9.531316757E0,9.994144904E0
5.456086218E1,-3.028665185E-1,3.216609955E0,9.423578262E0,9.962034682E0
5.457108618E1,-2.166752517E-1,3.093308687E0,9.443928719E0,9.939984730E0
5.458091518E1,-2.035071515E-2,2.952050686E0,9.275136948E0,9.733610985E0
5.459092218E1,-3.292027414E-1,3.337517262E0,9.701305389E0,1.026463454E1
5.460086418E1,-1.041477770E-1,2.972401381E0,9.570821762E0,1.002230742E1
5.461091618E1,-2.011129409E-1,3.150769472E0,9.454702377E0,9.967908092E0
5.462095818E1,-1.520318091E-1,3.228580952E0,9.404424667E0,9.944347739E0
5.463093818E1,-4.465186298E-1,2.977189779E0,9.393650055E0,9.864263745E0
5.464127718E1,-3.256114423E-1,3.252522945E0,9.518148422E0,1.006380036E1
5.465108218E1,-2.873042040E-2,2.949656487E0,8.859743118E0,9.337898422E0
5.466090118E1,-2.837128937E-1,3.189076662E0,9.672574997E0,1.018869030E1
5.467098918E1,-2.082955539E-1,3.035847664E0,9.331400871E0,9.815029307E0
5.468154818E1,-5.865794048E-2,3.180696964E0,9.425971985E0,9.948327588E0
5.469116718E1,-2.837128937E-1,3.230975151E0,9.708487511E0,1.023593783E1
5.470092718E1,-6.584054977E-2,3.142389774E0,9.537302017E0,1.004186627E1
5.471093518E1,-2.082955539E-1,3.155557871E0,9.546878815E0,1.005702877E1
5.472091218E1,-5.267243832E-2,2.986766577E0,9.208099365E0,9.680529060E0
5.473094418E1,-2.609679997E-1,3.166331768E0,9.415198326E0,9.936786235E0
5.474103718E1,-1.783680320E-1,3.051409960E0,9.412803650E0,9.896655518E0
5.475112718E1,-2.597708702E-1,3.244143248E0,9.684545517E0,1.021676897E1
5.476086718E1,-7.900865376E-2,2.958036184E0,9.295488358E0,9.755117849E0
5.477106618E1,-2.501940727E-1,3.418920040E0,9.291896820E0,9.904087935E0
5.478093718E1,-1.568202078E-1,2.731784105E0,9.585186958E0,9.968101424E0
5.479104118E1,-4.776432514E-1,3.220201254E0,9.507374763E0,1.004927928E1
5.480087418E1,1.113303825E-1,2.923320293E0,9.215282440E0,9.668486254E0
5.481101718E1,-6.105214357E-1,3.248931646E0,9.879673004E0,1.041807237E1
5.482106118E1,-2.023100406E-1,3.348291159E0,9.951498985E0,1.050163392E1
5.483102318E1,-1.795651317E-1,3.136404276E0,9.194931984E0,9.716792146E0
5.484084918E1,-3.471592367E-1,3.077746391E0,9.491812706E0,9.984365319E0
5.485132118E1,-3.303998411E-1,3.219004154E0,9.581595421E0,1.011326469E1
5.486088018E1,-1.975216419E-1,2.835932016E0,9.093177795E0,9.527193061E0
5.487099518E1,-4.070142806E-1,3.187879562E0,9.567230225E0,1.009257801E1
5.488152618E1,-1.041477770E-1,3.177105665E0,9.769539833E0,1.027369241E1
5.489094818E1,-2.705447972E-1,2.986766577E0,8.948328972E0,9.437508170E0
5.490136118E1,-4.656722248E-1,3.324349165E0,1.009754562E1,1.064089167E1
5.491111518E1,-1.939303428E-1,3.013102770E0,9.449913979E0,9.920547943E0
5.492123218E1,-1.819593310E-1,3.215412855E0,9.124302864E0,9.675995648E0
5.493093818E1,-2.130839527E-1,3.009511471E0,9.655815125E0,1.011619147E1
5.494094318E1,-2.777273953E-1,3.068169594E0,9.459490776E0,9.948505561E0
5.495105718E1,-2.454056740E-1,3.143586874E0,8.969876289E0,9.507946310E0
5.496110518E1,-2.418143749E-1,3.068169594E0,9.624691010E0,1.010479173E1
5.497092818E1,-2.573766708E-1,3.108870983E0,9.431957245E0,9.934442058E0
5.498092018E1,-3.375824392E-1,3.105279684E0,9.751583099E0,1.023963362E1
5.499123918E1,-4.405331016E-1,3.332728863E0,9.651026726E0,1.021975870E1
5.500098118E1,7.182604820E-2,2.908955097E0,9.027337074E0,9.484724213E0
5.501098518E1,-4.405331016E-1,3.230975151E0,9.430760384E0,9.978602670E0
5.502093918E1,-1.903390288E-1,2.977189779E0,9.530119896E0,9.986144059E0
5.503092018E1,-2.023100406E-1,3.313575268E0,9.014169693E0,9.606037979E0
5.504104218E1,-1.604115069E-1,3.010708570E0,9.434351921E0,9.904397716E0
5.505191118E1,-3.076549172E-1,3.166331768E0,1.001614285E1,1.050920672E1
5.506157118E1,-4.082113802E-1,3.371036053E0,9.362525940E0,9.959287754E0
5.507164818E1,-2.873042040E-2,2.760514498E0,8.795100212E0,9.218191442E0
5.508091118E1,-2.142810524E-1,3.229778051E0,9.538499832E0,1.007275343E1
5.509087218E1,-3.280056417E-1,2.841917515E0,9.361329079E0,9.788695775E0
5.510095918E1,-3.028665185E-1,3.222595453E0,9.012971878E0,9.576560534E0
5.511092818E1,-4.429273009E-1,3.055001259E0,9.488221169E0,9.977753165E0
5.512087718E1,-3.124433160E-1,2.973598480E0,9.457097054E0,9.918497539E0
5.513098418E1,-3.627215624E-1,3.247734547E0,9.530119896E0,1.007484649E1
5.514093118E1,-3.890577853E-1,3.099294186E0,9.400833130E0,9.906192707E0
5.515226318E1,-3.531447649E-1,3.128024578E0,9.520543098E0,1.002746179E1
5.516102818E1,-1.747767180E-1,3.021482468E0,9.228450775E0,9.712065018E0
5.517090718E1,-1.400607973E-1,3.053804159E0,9.174580574E0,9.670484247E0
5.518114718E1,-5.674257874E-1,3.178302765E0,9.548076630E0,1.007915412E1
5.519093418E1,-2.837128937E-1,3.063380957E0,9.315838814E0,9.810690531E0
5.520092118E1,-2.908954918E-1,3.025073767E0,9.334992409E0,9.817218280E0
5.521096318E1,-5.602431893E-1,3.124433279E0,9.809044838E0,1.030986500E1
5.522091418E1,-1.149216816E-1,2.984372377E0,9.214085579E0,9.686023876E0
5.523094318E1,-3.507505357E-1,3.116053581E0,9.574412346E0,1.007482941E1
5.524085618E1,-2.274491638E-1,3.233369350E0,9.410409927E0,9.953000828E0
5.525154418E1,-2.166752517E-1,3.185485363E0,9.402029991E0,9.929372242E0
5.526104718E1,-3.866635859E-1,3.088520288E0,9.099164009E0,9.616821303E0
5.527087618E1,-3.699041605E-1,3.111265182E0,9.176975250E0,9.697096208E0
5.528096218E1,-2.047042400E-1,3.155557871E0,9.317035675E0,9.839034662E0
5.529094918E1,-2.274491638E-1,3.099294186E0,9.366117477E0,9.868207242E0
5.530088718E1,-5.147533417E-1,3.066972494E0,9.081207275E0,9.598938319E0
5.531093818E1,-1.831564307E-1,3.172317266E0,9.358934402E0,9.883663100E0
5.532084718E1,-2.298433632E-1,2.947262287E0,9.040505409E0,9.511567748E0
5.533099418E1,-4.513070285E-1,3.095702887E0,9.089587212E0,9.612889788E0
5.534087018E1,-2.310404629E-1,2.930502892E0,9.428366661E0,9.875997407E0
5.535090318E1,-2.466027737E-1,3.193865061E0,9.403226852E0,9.933894614E0
5.536100518E1,-4.680664241E-1,2.894589901E0,9.176975250E0,9.634034026E0
5.537105818E1,-2.406172752E-1,3.193865061E0,9.962273598E0,1.046449072E1
5.538089218E1,-1.520318091E-1,3.159149170E0,9.458293915E0,9.973096857E0
5.539095418E1,-3.663128614E-1,3.027467966E0,9.244012833E0,9.734039277E0
5.540088518E1,-2.753331959E-1,3.106476784E0,9.279925346E0,9.789944883E0
5.541091718E1,-1.592144072E-1,3.130418777E0,9.170989990E0,9.691848552E0
5.542102518E1,-3.220201433E-1,3.016694069E0,8.921992302E0,9.423698144E0
5.543088518E1,-3.363853395E-1,3.153163671E0,9.047688484E0,9.587296967E0
5.544087618E1,-1.089361757E-1,3.223792553E0,9.338583946E0,9.879972451E0
5.545131618E1,-4.848258495E-1,3.008314371E0,9.154230118E0,9.648053716E0
5.546105818E1,-2.454056740E-1,3.063380957E0,9.222464561E0,9.721027694E0
5.547130918E1,-1.675941199E-1,2.821566820E0,9.222464561E0,9.645889264E0
5.548091818E1,-3.232172430E-1,3.171120167E0,9.445125580E0,9.968493854E0
5.549102318E1,-3.926490843E-1,2.973598480E0,9.364919662E0,9.833523352E0
5.550090118E1,-2.286462635E-1,3.245340347E0,9.572018623E0,1.010979988E1
5.551115018E1,-1.376665980E-1,2.993949175E0,8.950722694E0,9.439180076E0
5.552115118E1,-3.495534360E-1,3.289633036E0,9.422380447E0,9.986246863E0
5.553109718E1,5.267243832E-2,2.846705914E0,9.342175484E0,9.766409356E0
5.554092818E1,-2.789244950E-1,2.931699991E0,9.223662376E0,9.682386655E0
5.555099618E1,-1.496376097E-1,3.173514366E0,9.618705750E0,1.012981170E1
5.556087018E1,-2.992752194E-1,2.918531895E0,9.091980934E0,9.553612478E0
5.557083718E1,-2.118868530E-1,3.347094059E0,9.576807022E0,1.014707679E1
5.558122118E1,-3.208230138E-1,2.873042107E0,9.101557732E0,9.549641433E0
5.559093018E1,-3.244143426E-1,3.282450438E0,9.491812706E0,1.004859363E1
5.560102818E1,-4.429273307E-2,3.023876667E0,9.170989990E0,9.656751490E0
5.561083018E1,-2.681505978E-1,3.135207176E0,9.198522568E0,9.721843766E0
5.562106118E1,-2.585737705E-1,3.004723072E0,9.329007149E0,9.804366146E0
5.563090618E1,6.823474914E-2,2.995146275E0,9.230844498E0,9.704846590E0
5.564089518E1,-4.177882075E-1,3.189076662E0,9.308655739E0,9.848646029E0
5.565094818E1,-1.089361757E-1,3.037044764E0,9.588777542E0,1.005883506E1
5.566095118E1,4.908113554E-2,3.111265182E0,9.344569206E0,9.849028056E0
5.567101418E1,-3.064578176E-1,3.120841980E0,9.453505516E0,9.960037028E0
5.568109018E1,-2.274491638E-1,3.166331768E0,9.885659218E0,1.038285357E1
5.569089818E1,-6.703764945E-2,3.020285368E0,9.162610054E0,9.647799788E0
5.570094018E1,-1.340752989E-1,3.136404276E0,9.202114105E0,9.722855135E0
5.571095218E1,-1.771709323E-1,3.093308687E0,9.738415718E0,1.021942703E1
5.572089518E1,-1.340752989E-1,2.913743496E0,9.242815971E0,9.692137248E0
5.573106918E1,-4.189853072E-1,3.312378168E0,9.290699959E0,9.872411232E0
5.574103018E1,5.626374111E-2,3.076549292E0,9.471462250E0,9.958760882E0
5.575099418E1,-1.496376097E-1,3.245340347E0,9.686940193E0,1.021721272E1
5.576086618E1,-1.711854190E-1,3.180696964E0,9.449913979E0,9.972312261E0
5.577101318E1,-2.274491638E-1,2.925714493E0,9.245209694E0,9.699764982E0
5.578113318E1,-1.041477770E-1,3.220201254E0,9.679757118E0,1.020187437E1
5.579097318E1,-2.454056740E-1,3.094505787E0,9.088389397E0,9.603906072E0
5.580089018E1,-6.703764945E-2,2.940079689E0,9.540893555E0,9.983847577E0
5.581087618E1,-1.628057212E-1,3.259705544E0,9.312247276E0,9.867630682E0
5.582109718E1,-2.681505978E-1,3.187879562E0,9.756371498E0,1.026748585E1
5.583089318E1,-1.771709323E-1,3.150769472E0,1.000656605E1,1.049238304E1
5.584090818E1,-2.920926213E-1,3.189076662E0,9.532513618E0,1.005606006E1
5.585113518E1,-3.663128614E-1,3.134010077E0,9.676166534E0,1.017764231E1
5.586097718E1,5.386953801E-2,3.005920172E0,9.672574997E0,1.012902587E1
5.587105318E1,-3.531447649E-1,3.326743364E0,9.709685326E0,1.026985500E1
5.588087418E1,-3.591302410E-2,3.040636063E0,9.278728485E0,9.764300267E0
5.589085418E1,-1.029506698E-1,3.252522945E0,9.610325813E0,1.014632281E1
5.590151918E1,-1.484405100E-1,3.033453465E0,9.616311073E0,1.008450857E1
5.591089118E1,-1.053448766E-1,3.369838953E0,9.971850395E0,1.052638173E1
5.592089218E1,-2.035071515E-2,3.046621561E0,9.592369080E0,1.006458452E1
5.593087918E1,-2.286462635E-1,3.149572372E0,9.870096207E0,1.036295732E1
5.594096318E1,-2.082955539E-1,3.195062160E0,1.007839203E1,1.057477164E1
5.595107218E1,-2.082955539E-1,3.072957993E0,9.528923035E0,1.001433133E1
5.596088618E1,6.703764945E-2,3.234566450E0,9.810241699E0,1.032994464E1
5.597100318E1,-1.340752989E-1,3.173514366E0,9.937133789E0,1.043243967E1
5.598091018E1,-1.376665980E-1,3.412934542E0,9.958682060E0,1.052817281E1
5.599097718E1,5.626374111E-2,3.147178173E0,9.637859344E0,1.013884751E1
5.600094818E1,-1.149216816E-1,3.246537447E0,1.000776291E1,1.052181215E1
5.601097118E1,-1.424549967E-1,3.108870983E0,9.958682060E0,1.043363410E1
5.602088418E1,-9.816227108E-2,3.216609955E0,9.844957352E0,1.035757697E1
5.603176018E1,-1.675941236E-2,3.223792553E0,9.702502251E0,1.022407303E1
5.604085018E1,-8.020575345E-2,3.220201254E0,1.019570827E1,1.069245511E1
5.605089118E1,-1.113303825E-1,3.154360771E0,9.659406662E0,1.016201375E1
5.606084318E1,-9.576806426E-2,3.276464939E0,9.842563629E0,1.037402780E1
5.607089718E1,-1.244984865E-1,3.107673883E0,9.864110947E0,1.034281497E1
5.608101218E1,-5.985504389E-2,3.275267839E0,9.813833237E0,1.034612415E1
5.609085618E1,-2.322375625E-1,3.219004154E0,9.957485199E0,1.046744637E1
5.610111518E1,1.244984865E-1,3.289633036E0,1.000776291E1,1.053529799E1
5.611084118E1,-3.770867586E-1,3.238157749E0,9.834183693E0,1.036045505E1
5.612089818E1,-2.633621916E-2,3.015496969E0,1.006043530E1,1.050267937E1
5.613088418E1,-2.873041928E-1,3.637989521E0,1.033098030E1,1.095658092E1
5.614093418E1,1.197100878E-1,3.075352192E0,9.762357712E0,1.023600262E1
5.615081618E1,-2.035071515E-2,3.387795448E0,9.816226959E0,1.038440580E1
5.616088218E1,4.548983276E-2,3.174711466E0,9.973047256E0,1.046625691E1
5.617109318E1,-1.508347094E-1,3.228580952E0,9.739612579E0,1.026189745E1
5.618092718E1,3.184288144E-1,3.129221678E0,9.807847023E0,1.029986837E1
5.619090118E1,4.908113554E-2,3.203441858E0,9.940725327E0,1.044425530E1
5.620087518E1,-4.357447028E-1,3.119644880E0,9.981427193E0,1.046665880E1
5.621087518E1,2.609679997E-1,3.129221678E0,1.001614285E1,1.049682095E1
5.622091818E1,-8.259996027E-2,3.205836058E0,9.877279282E0,1.038483768E1
5.623086218E1,-1.316810995E-1,3.202244759E0,1.045667553E1,1.093680824E1
5.624090018E1,-3.591302410E-2,3.248931646E0,9.818621635E0,1.034225205E1
5.625087818E1,4.668693244E-2,3.350685358E0,9.749189377E0,1.030902350E1
5.626086018E1,-7.302315533E-2,3.215412855E0,9.860519409E0,1.037179132E1
5.627091018E1,1.089361757E-1,3.217807055E0,9.860519409E0,1.037284881E1
5.628122818E1,2.753331959E-1,3.119644880E0,9.591172218E0,1.008952809E1
5.629103018E1,-3.483563364E-1,3.135207176E0,9.866505623E0,1.035851386E1
5.630117018E1,3.052607179E-1,3.116053581E0,1.010951710E1,1.058325611E1
5.631088118E1,1.256955862E-1,3.120841980E0,1.000417137E1,1.048040547E1
5.632095818E1,-1.675941199E-1,3.445256233E0,1.018134308E1,1.074977326E1
5.633107618E1,7.062894851E-2,3.172317266E0,9.979032516E0,1.047137409E1
5.634091618E1,8.978256583E-2,3.209427357E0,9.477447510E0,1.000652268E1
5.635086918E1,1.903390288E-1,3.278859138E0,9.548076630E0,1.009717354E1
5.636097118E1,2.394201700E-3,3.088520288E0,9.433155060E0,9.925894302E0
5.637089518E1,-1.975216419E-1,3.100491285E0,9.615114212E0,1.010457730E1
5.638120118E1,-1.604115069E-1,3.213018656E0,1.005923843E1,1.056113150E1
5.639088218E1,7.182604820E-2,3.300406933E0,9.928754807E0,1.046317432E1
5.640093418E1,-2.035071515E-2,3.148375273E0,9.812635422E0,1.030536244E1
5.641097418E1,-1.161187813E-1,3.470395327E0,1.024239445E1,1.081497902E1
5.642121018E1,7.661445439E-2,3.011905670E0,9.859322548E0,1.030939798E1
5.643111118E1,2.070984542E-1,3.404554844E0,9.671378136E0,1.025521519E1
5.644088218E1,1.424549967E-1,3.132812977E0,9.500192642E0,1.000442256E1
5.645089918E1,1.244984865E-1,3.148375273E0,9.768342972E0,1.026393156E1
5.646092818E1,2.561795712E-1,3.207033157E0,9.469067574E0,1.000069649E1
5.647089918E1,8.020575345E-2,3.183091164E0,9.850942612E0,1.035275677E1
5.648134618E1,4.788403399E-3,3.116053581E0,9.962273598E0,1.043823300E1
5.649085618E1,1.137245819E-1,3.157952070E0,1.003529644E1,1.052106312E1
5.650113518E1,-1.268926859E-1,3.258508444E0,9.610325813E0,1.014851424E1
5.651091318E1,1.316810958E-2,3.046621561E0,9.702502251E0,1.016959322E1
5.652085718E1,1.484405100E-1,3.135207176E0,9.520543098E0,1.002458476E1
5.653098718E1,3.591302410E-2,3.248931646E0,9.374496460E0,9.921594149E0
5.654119118E1,1.149216816E-1,3.332728863E0,9.526528358E0,1.009331617E1
5.655088018E1,1.113303825E-1,3.044227362E0,9.454702377E0,9.933333364E0
5.656088918E1,-1.927332431E-1,3.202244759E0,9.937133789E0,1.044213319E1
5.657100218E1,-7.182605099E-3,3.299209833E0,9.785101891E0,1.032632830E1
5.658190518E1,2.346317619E-1,3.029862165E0,9.747992516E0,1.021070394E1
5.659102018E1,7.781155407E-2,3.392583847E0,1.027711105E1,1.082287815E1
5.660088518E1,-3.232172132E-2,2.966415882E0,9.707290649E0,1.015047583E1
5.661088818E1,1.448491961E-1,3.320757866E0,9.882067680E0,1.042610549E1
5.662222218E1,2.525882721E-1,3.178302765E0,9.913191795E0,1.041329827E1
5.663086118E1,5.626374111E-2,3.223792553E0,9.657012939E0,1.018105608E1
5.664091418E1,-7.541735470E-2,3.134010077E0,9.684545517E0,1.017929903E1
5.665114618E1,1.783680320E-1,3.193865061E0,9.691728592E0,1.020598806E1
5.666092318E1,1.939303428E-1,3.078943491E0,9.411606789E0,9.904334624E0
5.667092118E1,9.935937077E-2,3.005920172E0,9.562441826E0,1.002425668E1
5.668087218E1,-1.436520964E-1,3.053804159E0,9.525331497E0,1.000391403E1
5.669094418E1,1.328781992E-1,3.266888142E0,9.570821762E0,1.011389361E1
5.670100318E1,6.703764945E-2,3.022679567E0,9.454702377E0,9.926352948E0
5.671100118E1,-6.224924326E-2,3.333925962E0,9.645041466E0,1.020518310E1
5.672093418E1,2.035071403E-1,3.256114244E0,9.398438454E0,9.948584849E0
5.673087718E1,1.041477770E-1,3.104082584E0,9.532513618E0,1.002571650E1
5.674098818E1,3.591302549E-3,3.072957993E0,9.502586365E0,9.987103251E0
5.675117118E1,3.591302410E-2,3.068169594E0,9.630676270E0,1.010766441E1
5.676100418E1,2.202665508E-1,2.948459387E0,9.561244011E0,1.000796269E1
5.677108518E1,7.062894851E-2,3.106476784E0,9.509769440E0,1.000454403E1
5.678089618E1,1.340752989E-1,3.052607059E0,9.903614998E0,1.036426438E1
5.679086018E1,-1.532289088E-1,3.332728863E0,9.842563629E0,1.039262332E1
5.680090018E1,1.280897856E-1,2.961627483E0,9.338583946E0,9.797795388E0
5.681089518E1,-1.125274822E-1,3.149572372E0,9.941922188E0,1.042949114E1
5.682126718E1,7.661445439E-2,3.184288263E0,9.756371498E0,1.026315479E1
5.683098418E1,1.987187415E-1,3.216609955E0,8.832210541E0,9.401808963E0
5.684091918E1,1.316810958E-2,3.049015760E0,9.622296333E0,1.009382273E1
5.685085518E1,1.029506698E-1,3.276464939E0,9.542090416E0,1.008946534E1
5.686092218E1,-5.506663769E-2,3.186682463E0,9.103952408E0,9.645720652E0
5.687084718E1,2.681505978E-1,3.059789658E0,9.411606789E0,9.900129284E0
5.688089418E1,2.394201607E-2,3.139995575E0,9.483432770E0,9.989776901E0
5.689090618E1,-2.873041928E-1,2.960430384E0,9.421183586E0,9.879544115E0
5.690086918E1,2.334346622E-1,3.108870983E0,9.615114212E0,1.010791729E1
5.691086018E1,5.626374111E-2,3.262099743E0,9.496601105E0,1.004140891E1
5.692089618E1,3.423708379E-1,2.930502892E0,9.111134529E0,9.576943009E0
5.693090618E1,-1.197100803E-2,3.077746391E0,9.544485092E0,1.002845261E1
5.694089618E1,-1.699883193E-1,2.974795580E0,9.154230118E0,9.626953507E0
5.695092518E1,2.094926536E-1,3.119644880E0,9.370905876E0,9.878762488E0
5.696089018E1,4.788403213E-2,3.014299870E0,9.568427086E0,1.003210314E1
5.697097818E1,-1.448491961E-1,3.452438831E0,9.811438560E0,1.040214602E1
5.698094118E1,-1.388636976E-1,2.831143618E0,9.248801231E0,9.673416228E0
5.699089418E1,1.221042871E-1,3.450044632E0,9.746794701E0,1.034010272E1
5.700090918E1,1.795651205E-2,2.995146275E0,9.224859238E0,9.698930436E0
5.701092918E1,8.259996027E-2,3.022679567E0,9.342175484E0,9.819351164E0
5.702095618E1,1.699883193E-1,3.171120167E0,9.554061890E0,1.006801856E1
5.703095618E1,1.448491961E-1,3.095702887E0,9.216479301E0,9.723571791E0
5.704093518E1,-2.992752194E-2,3.148375273E0,9.609128952E0,1.011180111E1
5.705104718E1,4.548983276E-2,3.047818661E0,9.752780914E0,1.021802346E1
5.706088418E1,3.471592441E-2,2.979583979E0,9.637859344E0,1.008798586E1
5.707120218E1,-8.738835901E-2,3.415328741E0,9.788693428E0,1.036776862E1
5.708183718E1,-2.214636505E-1,2.989160776E0,9.522936821E0,9.983509102E0
5.709096418E1,-1.795651205E-2,3.178302765E0,9.484629631E0,1.000300606E1
5.710090118E1,-9.696517140E-2,3.131615877E0,9.352949142E0,9.863776047E0
5.711085418E1,-1.137245819E-1,3.082534790E0,9.479841232E0,9.969069355E0
5.712094018E1,-5.985504389E-2,2.985569477E0,9.301473618E0,9.769064397E0
5.713113918E1,2.513911761E-2,3.289633036E0,9.570821762E0,1.012042226E1
5.714088218E1,-1.077390742E-2,3.186682463E0,9.734824181E0,1.024313736E1
5.715092318E1,-1.436520964E-1,3.174711466E0,9.570821762E0,1.008464466E1
5.716093518E1,5.985504389E-2,3.359065056E0,9.423578262E0,1.000453537E1
5.717103918E1,1.592144072E-1,2.911349297E0,9.273940086E0,9.721484901E0
5.718092418E1,-3.950432688E-2,3.137601376E0,9.320627213E0,9.834642577E0
5.719087318E1,3.016694188E-1,3.211821556E0,9.445125580E0,9.980841616E0
5.720130018E1,-2.035071515E-2,3.318363667E0,9.652224541E0,1.020673259E1
5.721098218E1,4.129997790E-1,2.995146275E0,9.746794701E0,1.020497315E1
5.722099818E1,-8.259996027E-2,3.131615877E0,9.726444244E0,1.021849100E1
5.723108418E1,-4.548983276E-2,3.189076662E0,9.955090523E0,1.045352125E1
5.724087318E1,2.992752194E-2,3.159149170E0,9.730035782E0,1.023008873E1
5.725093218E1,-1.197100803E-2,3.270479441E0,9.564835548E0,1.010852403E1
5.726355518E1,2.310404629E-1,3.172317266E0,9.458293915E0,9.978792528E0
5.728112718E1,3.531447649E-1,3.372233152E0,9.684545517E0,1.026094974E1
5.729112018E1,1.268926859E-1,3.088520288E0,9.594763756E0,1.008040430E1
5.730097218E1,1.448491961E-1,3.137601376E0,9.897629738E0,1.038405499E1
5.731087318E1,-3.830722719E-2,3.321954966E0,1.044231033E1,1.095804259E1
5.732092918E1,1.651999205E-1,3.144783974E0,1.001015759E1,1.049381781E1
5.733106418E1,7.302315533E-2,3.347094059E0,9.957485199E0,1.050523120E1
5.734085118E1,1.460463107E-1,2.970007181E0,9.946710587E0,1.038168212E1
5.735119318E1,1.927332431E-1,3.275267839E0,9.676166534E0,1.021727578E1
5.736095518E1,2.513911761E-2,3.113659382E0,9.409213066E0,9.911044206E0
5.737100618E1,1.987187415E-1,3.130418777E0,9.469067574E0,9.975081532E0
